composite_id,display_name,sort_order,is_author,is_editor,is_contributor,is_translator,is_organisation,display_norm,last,first,single,original_entry,verification_notes
reisen_290_12_13,"TAVERNIER, Jean Baptiste",1,True,False,False,False,False,"tavernier, jean baptiste",TAVERNIER,Jean Baptiste,STANLEY,"TAVERNIER, Jean Baptiste
Reisen zu den Reichtümern Indiens. Abenteuerliche Jahre bim Großmogul 1641 – 1667. Herausgegeben von Susanne Lausch und Felix Wiesinger. Mit 24 zeitgenössischen Illustrationen und Karten. Stuttgart Edition Erdmann in Thienemanns Verlag 1984. 284 S. OLn.m.OU.",
reisen_290_12_13,"Lausch, Susanne",1,False,True,False,False,False,"lausch, susanne",Lausch,Susanne,STANLEY,"TAVERNIER, Jean Baptiste
Reisen zu den Reichtümern Indiens. Abenteuerliche Jahre bim Großmogul 1641 – 1667. Herausgegeben von Susanne Lausch und Felix Wiesinger. Mit 24 zeitgenössischen Illustrationen und Karten. Stuttgart Edition Erdmann in Thienemanns Verlag 1984. 284 S. OLn.m.OU.",
reisen_290_12_13,"Wiesinger, Felix",2,False,True,False,False,False,"wiesinger, felix",Wiesinger,Felix,STANLEY,"TAVERNIER, Jean Baptiste
Reisen zu den Reichtümern Indiens. Abenteuerliche Jahre bim Großmogul 1641 – 1667. Herausgegeben von Susanne Lausch und Felix Wiesinger. Mit 24 zeitgenössischen Illustrationen und Karten. Stuttgart Edition Erdmann in Thienemanns Verlag 1984. 284 S. OLn.m.OU.",
kunstbuecher_579_24_38,ARATYM,1,True,False,False,False,False,aratym,Wiesinger,Felix,ARATYM,"ARATYM
Mappe mit 5 farbigen Drucken. Vom Maler signiert und nummeriert mit 14/96/70. Mit Seidenpapier geschützt. Originalleinenmappe. 51x 51 cm. Bester Zustand.","The author 'ARATYM' is listed with only a surname and no given name. No publisher, place, or year is recorded. The entry describes a portfolio of prints rather than a conventional book. The numbering '14/96/70' likely indicates a limited edition print number (14 out of 96, year 1970 or similar), but this cannot be confirmed without additional information. Identity of the artist 'ARATYM' could not be verified with certainty."
kunstbuecher_594_24_38,"Wingler, H. M.",1,False,True,False,False,False,"wingler, h. m.",Wingler,H. M.,ARATYM,"BLAUE REITER
Zeichnungen und Graphik von Marc, Kandinsky, Klee und anderen. Einleitung von H. M. Wingler. Feldafing Buchheim Verlag. 1954. Mit 35 Abb. und Text. OPbd. Buchheim Bücher. TB",
philosophie_136_6_24,"FRAENKEL, Carlos",1,True,False,False,False,False,"fraenkel, carlos",FRAENKEL,Carlos,ARATYM,"FRAENKEL, Carlos
Mit Platon in Palästina. Vom Nutzen der Philosophie in einer zerrissenen Welt. A.d.Engl. München Hanser 1915. 239 S. OPbd.m.OU.","Publication year corrected from 1915 to 2015: the book by Carlos Fraenkel was published in 2015, and 1915 is clearly a typo. Translator name is absent despite the entry indicating a translation from English ('A.d.Engl.'); missing_person flag set accordingly."
philosophie_143_6_24,"Röd, Wolfgang",1,False,True,False,False,False,"röd, wolfgang",Röd,Wolfgang,ARATYM,"GESCHICHTE DER PHILOSOPHIE
Herausgegeben von Wolfgang Röd. München Beck
1. Philosophie der Antike 1. Von Thales bis Demokrit. Von Wolfgang Röd. 1976. 230 S.
2. Philosophie der Antike 2. Sophistik und Sokratik, Plato und Aristoteles. Von Andreas Gräser. 345 S.
3. Philosophie der Antike 3. Stoa, Epikureismus und Skepsis von Malte Hossenfelder. 252 S.
4. Philosophie der ausgehenden Antike und des frühen Mittelalters. Von Wolfgang L. Gombocz. 513 S.
7. Philosophie der Neuzeit 1. Von Francis Bacon bis Spinoza. Von Wolfgang Röd 270 S.
8. Philosophie der Neuzeit 2. Von Newton bis Rousseau. Von Wolfgang Röd. 498 S. 2.Ex.
OPbde. Alle Verlagsfrisch. 6 Bände","The entry lists 6 physically owned volumes but the volume numbers jump from 4 to 7 and 8, indicating that volumes 5 and 6 are absent from the collection. The total_volumes field is set to 6 to reflect the actual count of volumes described. The series is a well-known Beck multi-volume history of philosophy edited by Wolfgang Röd; the gap in numbering is consistent with the known series structure. Volume 8 is noted as having 2 copies ('2.Ex.'). No publication years are given for volumes 2–8."
suchliste_40_2_3,"RÖD, Wolfgang",1,True,False,False,False,False,"röd, wolfgang",RÖD,Wolfgang,ARATYM,"RÖD, Wolfgang
Geschichte der Philosophie
V und VI, IX - XII fehlen","The entry notes that volumes V, VI, and IX–XII are missing from the collection. The remaining volumes are present but not individually listed with titles or page counts, making a clean volume-by-volume parse impossible. No publisher, place, or year information is given."
philosophie_145_6_24,Friedrich Reemtsma,1,False,False,True,False,False,friedrich reemtsma,Reemtsma,Friedrich,ARATYM,"HABERMAS, Jürgen
Glauben und Wissen. Friedenspreis des Deutschen Buchhandels 2001. Laudatio: Friedrich Reemtsma. Frankfurt Suhrkamp 2001. 56 S. Sonderdruck edition suhrkamp. TB.",
kunstbuecher_825_34_38,"NOLDE, Emil",1,True,False,False,False,False,"nolde, emil",NOLDE,Emil,ARATYM,"NOLDE, Emil
Aquarelle. Nachwort von Günter Busch. München Piper 1960. 48 S. OPbd. Piper-Bücherei.",
kunstbuecher_376_16_38,"NOLDE, Emil",1,True,False,False,False,False,"nolde, emil",NOLDE,Emil,ARATYM,"NOLDE, Emil
Südseeskizzen. Mit einer Einführung von Martin Urban. München Piper 1980. 58 S. Piper Galerie. Neuwertig.",
kunstbuecher_834_34_38,"Philippovich, Eugen von",1,False,False,True,False,False,"philippovich, eugen von",Philippovich,Eugen von,ARATYM,"PAZAUREK, Gustav E.
Gläser der Empire- und Biedermeierzeit. Zweite von Eugen von Philippovich überarbeitete Auflage. Mit 16 Farbtafeln und 367 Textabbildungen. Braunschweig Klinkhardt & Biermann 1976. IX, 432 S. OLn. 2 Ex. Beide Ex. in einem ausgezeichneten Zustand. A`",
kunstbuecher_847_34_38,"PIRANESI, Giovanni Battista",1,True,False,False,False,False,"piranesi, giovanni battista",PIRANESI,Giovanni Battista,ARATYM,"PIRANESI, Giovanni Battista
Selected Echings. Eine Auswahl von Kupferstichen. Köln Taschen 2001. 190 S.",Title corrected from 'Selected Echings' to 'Selected Etchings' — clear typo with one unambiguous correction.
antike_39_2_9,"Atzert, Karl",1,False,False,False,True,False,"atzert, karl",Atzert,Karl,ARATYM,"CICERO, Marcus Tullius
Vom pflichtgemäßen Handeln. 'De Officiis'. Übersetzt und erläutert von Karl Atzert. München Goldmann o.J. 165 S. GGTB",
antike_44_2_9,"DANZ, D.J.T.L.",1,True,False,False,False,False,"danz, d.j.t.l.",DANZ,D.J.T.L.,ARATYM,"DANZ, D.J.T.L.
Marcus Accius Plautus. Lateinisch und deutsch.
Dritter Theil: Epidikus. Truculentus, der Brausekopf. Die Gefangenen. Asinaria, das Eselsspiel. Casina. Stichus. 744 S.
Vierter und letzter Theil: Amfitruo. Der Kaufmann. Der Punier. Der Schiffbruch. 771 S.
Leipzig Schwickert 1811. Opbd. m. Bibliotheksstempel. Gut erhalten. Fehlen Band 1 und 2. Gut erhalten","Only volumes 3 and 4 are present in the entry; volumes 1 and 2 are explicitly noted as missing ('Fehlen Band 1 und 2'). The total_volumes is set to 4 based on the designation 'Vierter und letzter Theil'. The role of DANZ, D.J.T.L. is ambiguous — the entry lists them as the primary name but does not explicitly state 'Übersetzt von'; it is assumed they are the translator/editor of this bilingual Latin-German edition of Plautus. The actual author of the works is Plautus (Titus Maccius Plautus); the entry uses 'Marcus Accius Plautus' which is a variant name form. api_concerned is set because the name 'Marcus Accius Plautus' differs from the standard 'Titus Maccius Plautus', and the role of DANZ is not explicitly stated."
antike_44_2_9,"DANZ, D.J.T.L.",1,False,False,False,True,False,"danz, d.j.t.l.",DANZ,D.J.T.L.,ARATYM,"DANZ, D.J.T.L.
Marcus Accius Plautus. Lateinisch und deutsch.
Dritter Theil: Epidikus. Truculentus, der Brausekopf. Die Gefangenen. Asinaria, das Eselsspiel. Casina. Stichus. 744 S.
Vierter und letzter Theil: Amfitruo. Der Kaufmann. Der Punier. Der Schiffbruch. 771 S.
Leipzig Schwickert 1811. Opbd. m. Bibliotheksstempel. Gut erhalten. Fehlen Band 1 und 2. Gut erhalten","Only volumes 3 and 4 are present in the entry; volumes 1 and 2 are explicitly noted as missing ('Fehlen Band 1 und 2'). The total_volumes is set to 4 based on the designation 'Vierter und letzter Theil'. The role of DANZ, D.J.T.L. is ambiguous — the entry lists them as the primary name but does not explicitly state 'Übersetzt von'; it is assumed they are the translator/editor of this bilingual Latin-German edition of Plautus. The actual author of the works is Plautus (Titus Maccius Plautus); the entry uses 'Marcus Accius Plautus' which is a variant name form. api_concerned is set because the name 'Marcus Accius Plautus' differs from the standard 'Titus Maccius Plautus', and the role of DANZ is not explicitly stated."
mittelalter_77_4_7,"Göckenjan, Hansgerd",1,False,True,False,False,False,"göckenjan, hansgerd",Göckenjan,Hansgerd,ARATYM,"MONGOLENSTURM
Berichte von Augenzeugen und Zeitgenossen 1235-1250. Übersetzt, eingeleitet und erläutert von Hansgerd Göckenjan und James R. Sweeney. Graz Styria 1985. 335 S. Ungarns Geschichtsschreiber Band 3. OLn. Selten!","The entry states 'Übersetzt, eingeleitet und erläutert von Hansgerd Göckenjan und James R. Sweeney', making them both translators and editors/introducers. They are listed as editors in the editors field. The translator field mirrors both names. The original language of the source texts is not stated; the texts are medieval Latin and Hungarian chronicles, but this cannot be confirmed from the entry alone. 'Band 3' refers to the series 'Ungarns Geschichtsschreiber', not a standalone multi-volume work, so is_multivolume is set to false and the volume entry reflects the series position."
mittelalter_77_4_7,"Göckenjan, Hansgerd",1,False,False,False,True,False,"göckenjan, hansgerd",Göckenjan,Hansgerd,ARATYM,"MONGOLENSTURM
Berichte von Augenzeugen und Zeitgenossen 1235-1250. Übersetzt, eingeleitet und erläutert von Hansgerd Göckenjan und James R. Sweeney. Graz Styria 1985. 335 S. Ungarns Geschichtsschreiber Band 3. OLn. Selten!","The entry states 'Übersetzt, eingeleitet und erläutert von Hansgerd Göckenjan und James R. Sweeney', making them both translators and editors/introducers. They are listed as editors in the editors field. The translator field mirrors both names. The original language of the source texts is not stated; the texts are medieval Latin and Hungarian chronicles, but this cannot be confirmed from the entry alone. 'Band 3' refers to the series 'Ungarns Geschichtsschreiber', not a standalone multi-volume work, so is_multivolume is set to false and the volume entry reflects the series position."
mittelalter_77_4_7,"Sweeney, James R.",2,False,True,False,False,False,"sweeney, james r.",Sweeney,James R.,ARATYM,"MONGOLENSTURM
Berichte von Augenzeugen und Zeitgenossen 1235-1250. Übersetzt, eingeleitet und erläutert von Hansgerd Göckenjan und James R. Sweeney. Graz Styria 1985. 335 S. Ungarns Geschichtsschreiber Band 3. OLn. Selten!","The entry states 'Übersetzt, eingeleitet und erläutert von Hansgerd Göckenjan und James R. Sweeney', making them both translators and editors/introducers. They are listed as editors in the editors field. The translator field mirrors both names. The original language of the source texts is not stated; the texts are medieval Latin and Hungarian chronicles, but this cannot be confirmed from the entry alone. 'Band 3' refers to the series 'Ungarns Geschichtsschreiber', not a standalone multi-volume work, so is_multivolume is set to false and the volume entry reflects the series position."
mittelalter_77_4_7,"Sweeney, James R.",2,False,False,False,True,False,"sweeney, james r.",Sweeney,James R.,ARATYM,"MONGOLENSTURM
Berichte von Augenzeugen und Zeitgenossen 1235-1250. Übersetzt, eingeleitet und erläutert von Hansgerd Göckenjan und James R. Sweeney. Graz Styria 1985. 335 S. Ungarns Geschichtsschreiber Band 3. OLn. Selten!","The entry states 'Übersetzt, eingeleitet und erläutert von Hansgerd Göckenjan und James R. Sweeney', making them both translators and editors/introducers. They are listed as editors in the editors field. The translator field mirrors both names. The original language of the source texts is not stated; the texts are medieval Latin and Hungarian chronicles, but this cannot be confirmed from the entry alone. 'Band 3' refers to the series 'Ungarns Geschichtsschreiber', not a standalone multi-volume work, so is_multivolume is set to false and the volume entry reflects the series position."
mittelalter_78_4_7,"NORWICH, John J.",1,True,False,False,False,False,"norwich, john j.",NORWICH,John J.,ARATYM,"NORWICH, John J.
Byzanz. Aufstieg und Fall eines Weltreiches. A.d.Engl. Berlin List 2006 704 S. Mit zahlr. Abb. a.Taf. List TB",Translation from English indicated ('A.d.Engl.') but no translator name is given. missing_person flag set accordingly.
mittelalter_83_4_7,VETTERS,3,True,False,False,False,False,vetters,NORWICH,John J.,VETTERS,"PILLINGER / PÜLZ / VETTERS
Die Schwarzmeerküste in der Spätantike und im frühen Mittelalter. Wien Verlag der Österreichischen Akademie der Wissenschaften 1992. 159 S. Mit 70 Schwarzweiß-, 5 Farbaufnahmen und 55 Zeichnungen bzw. Karten. Schriften der Balkan-Kommission Herausgegeben von Hermann Vetters. OKart.","The authors are listed only by surname (PILLINGER, PÜLZ, VETTERS) without given names. The series editor is named as Hermann Vetters, who likely corresponds to the third author VETTERS, but given names for the authors themselves are absent. missing_person flag set accordingly."
mittelalter_84_4_7,"PLETNJOWA, Swetlana Alexandrowna",1,True,False,False,False,False,"pletnjowa, swetlana alexandrowna",PLETNJOWA,Swetlana Alexandrowna,VETTERS,"PLETNJOWA, Swetlana Alexandrowna
Die Chasaren. Mittelalterliches Reich an Don und Wolga. Mit zahlr. Abb. u. einer gef. Karte. Wien Schroll 1979. 171 S. OLn. m. OU.",
erstausgaben_1646_66_78,"SCHLUND, Joern",1,True,False,False,False,False,"schlund, joern",SCHLUND,Joern,VETTERS,"SCHLUND, Joern
'Habe Angst vor dem, der keine Zweifel kennt' – Gespräche mit Erich Fried. Mit Fotos. Basel Z-Verlag 1988. 158 S. OBrosch.",
insel_229_10_27,"ZOLL, Irmgard",1,False,False,True,False,False,"zoll, irmgard",ZOLL,Irmgard,VETTERS,"F.M.DOSTOJEWSKI IB 254
Weisse Nächte. Ein empfindsamer Roman aus den Erinnerungen eines Träumers . Mit 8 Zeichnungen von Irmgard Zoll. A. d. Russ von Hermann Röhl. Nachwort von Michael Wegner. Leipzig Insel 1969. 103 S. Namenszug auf Vorsatz.",
insel_230_10_27,"Zobel, Victor",1,False,False,True,False,False,"zobel, victor",Zobel,Victor,VETTERS,"FABELN DES ÄSOP IB 272
Nach Steinhöwels 'Erneuertem Esopus' bearbeitet von Victor Zobel. Mit 51 Holzschnitten von Virgil Solis. 11.-15. Tausend. Leipzig Insel. 55 S. Rücken fehlt, sonst schönes E.",
insel_241_10_27,"DOSTOJEWSKI, Fjodor M.",1,True,False,False,False,False,"dostojewski, fjodor m.",DOSTOJEWSKI,Fjodor M.,VETTERS,"FJODOR M.DOSTOJEWSKI IB 149
Der Großinquisitor. Übertragen von Rudolf Kassner. Frankfurt Insel 1966. 43 S. Verlagsfrisch.2. Ex. 1961. 198.-207.Tsd.","Two editions described: (1) Frankfurt, Insel, 1966, 43 S., Verlagsfrisch; (2) a second copy from 1961, 198.–207. Tausend. The first-described edition (1966) is used as the main record. The second copy (1961, 198.–207. Tsd.) is noted here only."
insel_242_10_27,"DOSTOJEWSKI, Fjodor M.",1,True,False,False,False,False,"dostojewski, fjodor m.",DOSTOJEWSKI,Fjodor M.,VETTERS,"FJODOR M.DOSTOJEWSKI IB 149
Der Großinquisitor. Übertragen von Rudolf Kassner. Wiesbaden Insel 1952. 158.-167.Tsd. 46 S. Sehr gut erhalten.2.Ex. 1961. 198.-207.Tsd. Verlagsfrisch","Two copies described: 1st copy — Wiesbaden, Insel, 1952, 158.-167. Tsd., 46 S., sehr gut erhalten. 2nd copy — 1961, 198.-207. Tsd., Verlagsfrisch. The first-described edition is used as the main record. The second copy (1961, 198.-207. Tsd., Verlagsfrisch) is noted here only."
insel_243_10_27,"DOSTOJEWSKI, Fjodor M.",1,True,False,False,False,False,"dostojewski, fjodor m.",DOSTOJEWSKI,Fjodor M.,VETTERS,"FJODOR M: DOSTOJEWSKI IB 116
Die Sanfte. Übertragung Alexander Eliasberg. Leipzig Insel 1922. 70 S. Rücken schadhaft, berieben.2. Ex. EA gut.","Author name reordered to standard surname-first format: 'DOSTOJEWSKI, Fjodor M.' The colon after 'M' in the original ('FJODOR M: DOSTOJEWSKI') appears to be a punctuation error for the period in 'M.' (middle initial). The entry describes two copies: the first has a damaged, rubbed spine; the second is a first edition in good condition. 'Übertragung' indicates translation; original language inferred as Russian from the author's identity."
