book_id,composite_id,original_entry,parsing_confidence,needs_review,verification_notes,topic_changed,price_changed,batch_id,created_at
94,fremdsprachige_40_2_39,"AUSTEN, Jane. Anne Elliot Roman. A.d.Engl.v.Ilse Leisi. Nachwort von Max Wildi. Zürich Manesse 1966. 458 S. OLn.m.OU.",high,f,Title 'Anne Elliot' appears to be the German title for Jane Austen's 'Persuasion' - the protagonist's name used as title in this German edition,f,t,,2026-01-26 19:56:38.614712
95,fremdsprachige_41_2_39,"AVELLANEDA, Alonso Fernandez de. Leben und Taten des weisen Junkers Don Quixote von La Mancha. Mit Kupferstichen von Daniel Chodowiecki. Übertragen von Friedrich Justin Bertuch. Nachwort von Werner Bahner. Berlin F.A. Herbig 1968. 582 S. OLn.m.OU. Sehr gut erhalten",high,f,,f,t,,2026-01-26 19:56:38.614712
96,fremdsprachige_42_2_39,"BAHNER, Werner (Hg.). Amüsante und ergötzliche Geschichten aus dem alten Frankreich. Leipzig Reclam 1986. 275 S. TB",high,f,,f,f,,2026-01-26 19:56:38.614712
97,fremdsprachige_43_2_39,"BALDWIN, James. Schwarz und Weiß oder Was es heißt, ein Amerikaner zu sein. 11 Essays. Reinbek Rowohlt 1963. 136 S. Mit einem Bild des Autors. OPbd.",high,f,,f,f,,2026-01-26 19:56:38.614712
98,fremdsprachige_46_2_39,"BALZAC. Die drolligen Geschichten…des Herrn von Balzac…in der Übersetzung von Otto Julius Bierbaum, Einleitung von Hanns Heinz Ewers. Mit Bildern von Gustave Dore. Berlin Lehmann 1913. 395 S. OHLdr mit goldgeprägtem Rücken.",high,f,Author name appears incomplete - likely refers to Honoré de Balzac. Illustrator name should be 'Doré' not 'Dore'.,f,t,,2026-01-26 19:56:38.614712
99,fremdsprachige_47_2_39,"BARBEY D`AUREVILLY, Jules. Über das Dandytum und über George Brummell. Ein Dandy ehe es Dandys gab. A.d.Französ. von Gernot Krämer. Mit einem Essay von Andre Maurois. Berlin Matthes & Seitz. Mit Abb. 2006. 187 S. OPbd.m.OU und Lesebändchen. Verlagsfrisch.",high,f,,f,f,,2026-01-26 19:56:38.614712
100,fremdsprachige_49_2_39,"BARNES, Djuna. Solange es Frauen gibt, wie sollte da etwas vor die Hunde gehen? Berlin Wagenbach. 1997.92 S Mit Abb. OLn. 2. Ex.",high,f,,f,f,,2026-01-26 19:56:38.614712
101,fremdsprachige_50_3_39,"BARNES, Djuna. Porträts. A.d.Amerikan von Karin Kersten. Berlin Wagenbach 1985. 206 S. Mit zahlreichen Fotos. OBrosch. Neuwertig. Dt. EA",high,f,,f,f,,2026-01-26 19:56:38.614712
102,fremdsprachige_52_3_39,"BARNES, Julian. Metroland Roman. Zürich Haffmans Verlag A.d.Engl. 1989.231 S OLn.m.OU.Dt. EA",high,f,,f,f,,2026-01-26 19:56:38.614712
103,fremdsprachige_53_3_39,"BARNES, Julian. Briefe aus London. 1990 – 1995. A.d.Eng. Zürich Haffmans 1995. 376 S. OLn.m.OU. Dt.EA Neuwertig.",high,f,,f,t,,2026-01-26 19:56:38.614712
104,fremdsprachige_54_3_39,"BARNES, Julian. Flauberts Papagei. Roman. A.d.Engl. von Michael Walter. Zürich Haffmans 1987. 277 S. OLn.m.OU Lesebändchen. Verlagsfrisch Dt. EA",high,f,,f,f,,2026-01-26 19:56:38.614712
105,fremdsprachige_55_3_39,"BARRAULT, Jean Louis. Ich bin Theatermensch. Zürich Arche 1956. 128 S. OPbd. Dt. EA",high,f,,f,t,,2026-01-26 19:56:38.614712
106,fremdsprachige_56_3_39,"BASHEVIS SINGER, Isaac. Der Zauberer von Lublin. Roman. Deutsch von Susanna Rademacher. Hamburg Rowohlt 1967. 230 S. OLn.m.OU.",high,f,,f,f,,2026-01-26 19:56:38.614712
107,fremdsprachige_57_3_39,"BASHEVIS SINGER, Isaac. Mein Vater der Rabbi. Deutsch von Otto F.Best. Reinbek Rowohlt 1971. 313 S. Dt.EA. OLn.m.OU. Sehr gut erhalten.",high,f,,f,f,,2026-01-26 19:56:38.614712
108,fremdsprachige_58_3_39,"BATAILLE, Georges. Das Blau des Himmels. A.d.Französ. Mit Beiträgen von Marguerite Duras und Michel Surya. Berlin Matthes & Seitz. 2018. 235 S. OBrosch.",high,f,,f,f,,2026-01-26 19:56:38.614712
109,fremdsprachige_59_3_39,"BATAILLE, Georges. Abbe C`. Roman. Berlin Ulstein 1976. 123 S. TB",high,f,Title uses accent grave instead of apostrophe - likely cataloging convention of the era,f,f,,2026-01-26 19:56:38.614712
110,fremdsprachige_60_3_39,"BATAILLE, Georges. Das obszöne Werk. Reinbek Rowohlt 1977. 237 S. 3 Ex.TB",high,f,,f,f,,2026-01-26 19:56:38.614712
111,fremdsprachige_61_3_39,"BAUDELAIRE, Charles. Die Blumen des Bösen. Deutsch und Französisch. Übertragen von Carl Fischer. Nachwort von Herbert Cysarz. Fünfte Auflage. Neuwied Luchterhand 1966. 465 S. OLn.m.OU",high,f,,f,t,,2026-01-26 19:56:38.614712
112,fremdsprachige_62_3_39,"BAUDELAIRE, Charles. Prosadichtungen. Übertragen von Walther Küchler. Heidelberg Schneider 1955. 167 S. Oln.m.OU. Klein 8°.",high,f,,f,f,,2026-01-26 19:56:38.614712
113,philosophie_55_3_25,"BAUDELAIRE, Charles. Tableaux Parisiens. Deutsch und mit einem Vorwort von Walter Benjamin. Frankfurt Suhrkamp 1963. 96 S. 1. – 12. Tsd. es 34. Zwei Exemplare.",high,f,,t,f,,2026-01-26 19:56:38.614712
114,fremdsprachige_64_3_39,"BAUDELAIRE, Charles. Le fleurs du Mal. Die Blumen des Bösen. Französisch/Deutsch Stuttgart Reclam 1980 512 S.",high,f,Title contains grammatical error: 'Le fleurs' should be 'Les fleurs' in French,f,f,,2026-01-26 19:56:38.614712
115,fremdsprachige_65_3_39,"BAUDELAIRE, Charles. Die künstlichen Paradiese. A.d.Französ. München Georg Müller 1925. OHLn.",high,f,,f,f,,2026-01-26 19:56:38.614712
116,fremdsprachige_66_3_39,"BAUDELAIRE, Charles. Kleine Gedichte in Prosa. Übertragen von Dieter Bassermann. Berlin Axel Juncker 1920. 147 S. OHln. Mit einem Bildnis des Dichters.",high,f,,f,t,,2026-01-26 19:56:38.614712
117,fremdsprachige_67_3_39,"BEARDSLEY, Aubrey. Erotische Novelle. Mit neun Zeichnungen Frankfurt Eichborn 1991. 94 S. OPbd.m.OU.",high,f,,f,f,,2026-01-26 19:56:38.614712
118,fremdsprachige_68_3_39,BEAUMARCHAIS. Die Figaro-Trilogie. Deutsch von Gerda Scheffel. Mit einem Nachwort von Norbert Miller. Mit zeitgenössischen Illustrationen. Frankfurt Insel 1981. 398 S. it 228,high,f,,f,f,,2026-01-26 19:56:38.614712
119,fremdsprachige_69_3_39,"BEAUVOIR, Simone de. Sie kam und blieb. Roman. A.d.Französ. von Eva Rechel-Mertens. Berlin Wagenbach 2003. 377 S. WAT 466",high,f,,f,f,,2026-01-26 19:56:38.614712
120,fremdsprachige_70_3_39,"BEAUVOIR, Simone de. Die Mandarins von Paris. A.d.Französ. 861 S. Jahrhundert-Edition 2 Ex",medium,f,,f,f,,2026-01-26 19:56:38.614712
121,fremdsprachige_71_3_39,"BEAUVOIR, Simone de. Lesebuch. Der Wille zum Glück. Herausgegeben von Sonia Mikich. Reinbek Rowohlt 1986. 249 S. OLn.m.OU.",high,f,,f,f,,2026-01-26 19:56:38.614712
181,fremdsprachige_158_7_39,"CALVINO, Italo. Kosmokomische Geschichten. Frankfurt S. Fischer A.d.Italien. von Heinz Riedt. 1969. 281 S. OLn. Ungelesen. Dt. EA",high,f,,f,f,,2026-01-26 19:56:38.614712
122,fremdsprachige_72_3_39,"BECKETT, Samuel. Gedichte. Wiesbaden Limes Verlag 1959. 91 S. Übertragen a.d.Engl. u. Fanzös. v. Eva Hesse und Elmar Tophoven. Zweisprachig. OPbd. Dt. EA. Sehr gut erhalten.",high,f,Possible typo: 'Fanzös.' should likely be 'Französ.' (französisch),f,t,,2026-01-26 19:56:38.614712
123,fremdsprachige_73_3_39,"BECKETT, Samuel. Drei Romane. Molloy. Malone stirbt. Der Namenlose. Frankfurt Suhrkamp 1969. 544 S. OLn.m.OU. Neuwertig.",high,f,,f,t,,2026-01-26 19:56:38.614712
124,fremdsprachige_74_3_39,"BECKETT, Samuel. Auswahl in einem Band. Deutsch von Erika und Elmar Tophoven. Frankfurt Suhrkamp 1967. 381 S. Deutsche Erstausgabe. Oln.m.OU, einmal ohne OU.",high,f,,f,t,,2026-01-26 19:56:38.614712
125,fremdsprachige_75_4_39,"BECKETT, Samuel. Wie es ist. Comment c`est. Französisch-Deutsch. Erstausgabe. Frankfurt Suhrkamp 1961. 397 S. OLn.m.OU. Neuwertig.",high,f,,f,t,,2026-01-26 19:56:38.614712
126,fremdsprachige_76_4_39,"BECKETT, Samuel. Film. He Joe in drei Sprachen. Mit Abbildungen. Frankfurt Suhrkamp 1967 – 1968. 72 S. OPbd. Sehr gut erhalten.",high,f,,f,t,,2026-01-26 19:56:38.614712
127,fremdsprachige_77_4_39,"BECKETT, Samuel. Aus einem aufgegebenen Werk und kurze Spiele. Zweisprachig. Frankfurt Suhrkamp 1966. 122 S. Edition Suhrkamp Erstausgabe.",high,f,,f,t,,2026-01-26 19:56:38.614712
128,fremdsprachige_78_4_39,"BECKETT, Samuel. Die Welt und die Hose. A.d.Französ von Erika Tophoven-Schöningh. Frankfurt Suhrkamp 1990. 43 S. OBrosch. Dt. EA.",high,f,,f,f,,2026-01-26 19:56:38.614712
129,fremdsprachige_79_4_39,"BECKETT, Samuel. Wie es ist. Comment C`est. Deutsch von Elmar Tophoven. Frankfurt Suhrkamp 1961. 395 S. Zweisprachig. OLn.m.OU. EA. Verlagsfrisch",high,f,,f,t,,2026-01-26 19:56:38.614712
130,fremdsprachige_80_4_39,"BECKETT, Samuel. Traum von mehr bis minder schönen Frauen. Aus dem Englischen von Wolfgang Held. Frankfurt Suhrkamp 1996. 315 S. Zweite Auflage. OLn.m.OU. Neuwertig.",high,f,,f,f,,2026-01-26 19:56:38.614712
131,fremdsprachige_81_4_39,"BECKETT, Samuel. Le depeupleur. Der Verweiser. Französisch und deutsch. Deutsche Übertragung Elmar Tophoven. Frankfurt Suhrkamp 1972. 6.-8.Tsd. 133 S. BS 303. Mit Bauchbinde. Neuwertig.",high,f,,f,f,,2026-01-26 19:56:38.614712
132,fremdsprachige_82_4_39,"BECKETT, Samuel. Glückliche Tage und andere Stücke. Deutsch von Erika und Elmar Tophoven. 6.bis 10. Tsd. Frankfurt Suhrkamp 1964. 148 S. BS 98. Verlagsfrisch.",high,f,,f,f,,2026-01-26 19:56:38.614712
133,fremdsprachige_83_4_39,"BECKETT, Samuel. Fin de partie. Endspiel. Deutsch von Elmar Tophoven. 11.-20. Tsd. Frankfurt Suhrkamp 1964. 133 S. es 96. Verlagsfrisch",high,f,,f,f,,2026-01-26 19:56:38.614712
134,fremdsprachige_84_4_39,"BECKETT, Samuel. Residua. Prosadichtung in drei Sprachen. Deutsch von Elmar Tophoven Frankfurt Suhrkamp 1970. 168 S. BS 254. EA. 2.Ex. Neuwertig.",high,f,,f,t,,2026-01-26 19:56:38.614712
135,fremdsprachige_85_4_39,"BECKETT, Samuel. Murphy. Roman. Übertragen von Elmar Tophoven. Reinbek Rowohlt 1966. 160 S. TB",high,f,,f,f,,2026-01-26 19:56:38.614712
136,fremdsprachige_86_4_39,"BECKETT, Samuel. Der Namenlose. Roman. Frankfurt Suhrkamp 1979. Übertragen von Elmar Tophoven. 180 S. st 536.",high,f,,f,f,,2026-01-26 19:56:38.614712
137,fremdsprachige_87_4_39,"BECKFORD, William. Vathek. A.d.Französ. von Franz Blei. Mit einem Vorwort von Stephane Mallarme. Frankfurt Insel 1989. 345 S. it",medium,f,Format abbreviation 'it' is unclear - possibly 'illustriert' rather than 'Italienisch',f,f,,2026-01-26 19:56:38.614712
138,fremdsprachige_88_4_39,"BECKFORD, William. Vathek. Mit einem Vorwort von Jorge Luis Borges. A.d.Engl. von Hans Schiebelhuth. Stuttgart Edition Weitbrecht 1983. 158 S. Bibliothek von Babel Hrsg. v. Borges. OBrosch.",high,f,,f,f,,2026-01-26 19:56:38.614712
139,fremdsprachige_89_4_39,"BEHAN, Brendan. Stücke. Der Spaßvogel. Die Geisel. Richards Korkbein. Berlin Wagenbach 1977. 227 S. Quarthefte.",high,f,,f,f,,2026-01-26 19:56:38.614712
140,fremdsprachige_90_4_39,"BELLOW, Saul . Herzog. A.d.Amerikan. von Walter Hasenclever. 444 S. Jahrhundert-Edition",high,f,,f,f,,2026-01-26 19:56:38.614712
141,fremdsprachige_91_4_39,"BENNETT, Alan. Die souveräne Leserin. A.d. Engl. Berlin Wagenbach 2008. 114 S. OLn.",high,f,,f,f,,2026-01-26 19:56:38.614712
142,fremdsprachige_92_4_39,BEOWULF. Ein altenglisches Heldenepos. Übertragen und herausgegeben von Martin Lehnert. Mit einem Frontispiz und zwölf farbigen Abbildungen alter Buchmalereien. Leipzig Insel 1986. 167 S. OLn.m.OU. Schöner Band.,high,f,,f,f,,2026-01-26 19:56:38.614712
143,fremdsprachige_93_4_39,"BERGERAC, Cyrano de. Herzstiche. Die Briefe. A.d.Französ. u. hrsg. von Wolfgang Tschöke. Frankfurt Gatza bei Eichborn 1997. 270 S. OHLn. Neuwertig.",high,f,,f,t,,2026-01-26 19:56:38.614712
144,fremdsprachige_94_4_39,"BERGERAC, Cyrano de. Reise zum Mond und zur Sonne. Zwei Romane. Herausgegeben, übersetzt und mit einem Nachwort vorsehen von Wolfgang Tschöke. Berlin Eichborn 2004. 359 S. Mit Abbildungen. OPbd.m.OU und Lesebändchen. Verlagsfrisch.",high,f,,f,t,,2026-01-26 19:56:38.614712
145,fremdsprachige_95_4_39,"BERNANOS, Georges. Tagebuch eines Landpfarrers. Ein Roman. Einsiedeln Johannes Verlag Neuausgabe 2007. 334 S. OPbd.",high,f,,f,f,,2026-01-26 19:56:38.614712
146,fremdsprachige_96_4_39,"BERNANOS, Georges. Die Geduld der Armen. Einsiedeln Johannes Verlag 1954. 112 S. A.d.Französ. von Hans Urs von Balthasar. OBrosch.",high,f,,f,f,,2026-01-26 19:56:38.614712
147,fremdsprachige_97_4_39,"BERNANOS, Georges. Eine Nacht. Novellen. Einsiedeln. Johannes Verlag 1954. 94 S. OBrosch.",high,f,,f,f,,2026-01-26 19:56:38.614712
148,fremdsprachige_98_4_39,"BIERCE, Ambrose. Die Spottdrossel. Vierzehn Novellen und zwölf phantastische Fabeln. Auswahl und Vorwort von Mary Hottinger. Übertragung aus dem Amerikanischen von Joachim Uhlmann. Zeichnungen von Tomi Ungerer. Zürich Diogenes 1963. 379 S. OLn.m.OU. Kleinformat",high,f,,f,f,,2026-01-26 19:56:38.614712
149,fremdsprachige_125_6_39,"BORGES, Jorge Luis. Der ewige Wettlauf zwischen Achilles und der Schildkröte. Essays. Leipzig Kiepenheuer 1985. 276 S. OLn.OU.",high,f,,f,f,,2026-01-26 19:56:38.614712
150,fremdsprachige_126_6_39,"BORGES, Jorge Luis. Erzählungen. Leipzig Reclam 1987. 202 S. TB",high,f,,f,f,,2026-01-26 19:56:38.614712
151,fremdsprachige_127_6_39,"BORGES, Jorge Luis. Labyrinthe. Erzählungen. München Hanser 1959 300 S. A.d.Span.v.Karl August Horst u.a. Dt.EA. Etwas abgegriffen. OBrosch. 2. Ex. Neuwertig.",high,f,,f,t,,2026-01-26 19:56:38.614712
152,fremdsprachige_128_6_39,"BORGES, Jorge Luis. Einhorn, Sphinx und Salamander. Buch der imaginären Wesen. München Hanser 1982. 171 S. Nach den Übersetzungen von Ulla de Herrera und Edith Aron bearbeitet und ergänzt von Gisbert Haefs. Nachwort von Dietmar Kamper. OLn.m.OU. Verlagsfrisch.",high,f,,f,t,,2026-01-26 19:56:38.614712
153,fremdsprachige_129_6_39,"BORGES, Jorge Luis. Das Handwerk des Dichters. A.d.Engl. von Gisbert Haefs. München Hanser 2000. 102 S. OLn. m.OU. Verlagsfrisch",high,f,,f,f,,2026-01-26 19:56:38.614712
154,fremdsprachige_131_6_39,"BORGES, Jorge Luis. Die letzte Reise des Odysseus. Essays 1978-1982. Übersetzt von Gisbert Haefs. Frankfurt Fischer 2001. 278 S. Werke in 20 Bänden herausgegeben von Gisber Haefs und Fritz Arnold. Band 16. TB",high,f,Minor typo in editor name: 'Gisber' should be 'Gisbert' Haefs,f,f,,2026-01-26 19:56:38.614712
671,fremdsprachige_729_30_39,"QUENEAU, Raymond. Die blauen Blumen. A.d.Französ. v. Eugen Hemle. Berlin Wagenbach 2001. 237 S. OKart. Dt. EA.",high,f,,f,f,,2026-01-26 19:56:38.614712
155,fremdsprachige_132_6_39,"BORGES, Jorge Luis. Kabbala und Tango. Essays 1930 – 1932. Übersetzt von Karl August Horst u.a. Frankfurt Fischer 2001. 317 S. Werke in 20 Bänden. Herausgegeben von Gisbert Haefs und Fritz Arnold. Band 2. TB",high,f,,f,f,,2026-01-26 19:56:38.614712
156,fremdsprachige_133_6_39,"BOSWELL, James. Dr. Samuel Johnson Leben und Meinungen mit dem Tagebuch einer Reise nach den Hebriden. Mit 53 Abbildungen. Herausgegeben von Fritz Güttinger. Zürich Manesse 1951. 820 S. OLn.m.OU Verlagsfrisch",high,f,,f,t,,2026-01-26 19:56:38.614712
157,fremdsprachige_134_6_39,"BOURGES, Elemir. Götterdämmerung. Roman. A.d.Französ.v.Alexandra Beilharz. Nachwort von Albert Gier. Zürich Manesse 2o13. 471 S. OLn.m.OU und Lesebändchen Verlagsfrisch",high,f,,f,t,,2026-01-26 19:56:38.614712
158,fremdsprachige_135_6_39,"BOWEN, Elizabeth. Erzählungen. A.d.Engl. von Irma Wehrli. Nachwort von Andreas Ritter. Zürich Manesse 2000. 301 S. OLn.m.OU und Lesebändchen. Verlagsfrisch.",high,f,,f,t,,2026-01-26 19:56:38.614712
159,fremdsprachige_136_6_39,"BRETON, Andre. L`Amour fou. Deutsch von Friedhelm Kemp. Frankfurt Suhrkamp 1983. 147 S. OPbd. m. OU. Bibl. Suhrkamp 435",high,f,,f,f,,2026-01-26 19:56:38.614712
160,fremdsprachige_137_6_39,"BRITISH THEATRE. London 1796 – 1808. 5 Bände in Englisch. Jedes Stück mit einem Kupfer. . 1. E. Revenscroft: The Anatomist. 75 S. Isaac Jackman: All the world`s a stage. 54 S. Arthur Murphy: The Apprentice. X, 64 S. Richard Brinsley Sheridan: The Critic. VII, 82 S. David Garrick: The Guardian. 50 S. Mit 6 Kupfern. 2. Edmund Smith: Phaedra. 96 S. William Wycherley: The Plain Dealer. 110 S. Sir John Vanbrugh: The Provok`d Husband. XI, 159 S. Mit 4 Kupfern. . 3. Sir John Vanbrugh: The Provok`d Wife. V, 115 S. George Farquhar: The Recruiting Officer. 85 S. Colley Cibber: The Refusal. V, 141 S. Mit Mit 3 Kupfern. . 4. George, Late Duke of Buckingham: The Rehearsal.120 S. Sir John Vanbrugh: The Relapse V, 150 S. Edward Young: The Revenge. IV, 70 S. (Lithographie !). Richard Brinsley Sheridan: The Rivals. 90 S. Mit 3 Kupfern und 1 Lithographie. . 5. Thomas Otway: Venice Preserved. 81 S. Arthur Murphy: Way To Keep Him. VII, 147 S. William Congreve: The Way Of The World. X, 128 S. Mit 3 Kupfern. London, Cawthorn, einige bei Roach. Zusammen mit 19 Kupfern und einer Lithographie. Originalhalblederbände mit goldgeprägtem Rücken. Alle Bände berieben, Rücken z.T. leicht geplatzt, jedoch gut erhalten.",high,f,,f,f,,2026-01-26 19:56:38.614712
161,fremdsprachige_138_6_39,"BROCKDEN BROWN, Charles. Arthur Mervyn oder Die Pest in Philadelphia. Roman. Zürich Diogenes 1999. 656 S. detebe",high,f,,f,f,,2026-01-26 19:56:38.614712
162,fremdsprachige_139_6_39,"BRODKEY, Harold. Die Geschichte meines Todes. Deutsch von Angela Praesent. Reinbek Rowohlt 1996. 188 S. OPbd.m.OU. und Lesebändchen.",high,f,,f,f,,2026-01-26 19:56:38.614712
163,fremdsprachige_140_6_39,"BRODKEY, Harold. Nahezu klassische Stories. Band 1. Unschuld. A.d.Amerikan. von mehreren Übersetzern. Reinbek Rowohlt 1991. 456 S. OPbd.m. Klarsichtfolie und Leseband. Verlagsfrisch. . Band 2. Engel. A.d.Amerikan. Mehrere Übersetzer. Reinbek Rowohlt 1991. 524 S. OPbd.m. Klarsichtfolie und Lesebändchen.",high,f,,f,f,,2026-01-26 19:56:38.614712
164,fremdsprachige_141_6_39,"BRODKEY, Harold. Venedig. Mit Fotos von Giuseppe Bruno. Hrsg.v. Angela Praesent. Reinbek Rowohlt 1997. 120 S. OLn.m.OU und Lesebändchen.",high,f,,f,f,,2026-01-26 19:56:38.614712
165,fremdsprachige_142_6_39,"BRODKEY, Harold. Profane Freundschaft. Roman. Deutsch von Angela Praesent. Reinbek Rowohlt 1994. 541 S. OLn.m.OU und Lesebändchen. Ungelesen 2 Ex.",high,f,,f,f,,2026-01-26 19:56:38.614712
166,fremdsprachige_143_6_39,"BRODKEY, Harold. Die flüchtige Seele. Roman. Deutsch von Angela Praesent. Reinbek Rowohlt 1995. 1342 S. Dt. EA. OLn.m.OU.u. Lesebändchen. Sehr gut erhalten.",high,f,,f,t,,2026-01-26 19:56:38.614712
167,fremdsprachige_144_6_39,"BRONTE, Anne. Die Herrin von Wildfell Hall. Roman. A.d.Engl. v. Susanne Kipp Nachwort von David Wells. Zürich Manesse 1990. 769 S. OLn.m.OU und Lesebändchen. Verlagsfrisch Sehr selten",high,f,,f,t,,2026-01-26 19:56:38.614712
168,fremdsprachige_145_6_39,"BRONTE, Emily. Die Sturmhöhe. A.d.Engl. von Grete Rambach. Fankfurt Insel 1975. 362 S. it 141",medium,f,Possible typo in place of publication: 'Fankfurt' should likely be 'Frankfurt'. Unclear what 'it 141' refers to at the end of entry.,f,f,,2026-01-26 19:56:38.614712
169,fremdsprachige_146_6_39,"BULATOVIC, Miodrag. Godot ist gekommen. Variationen über ein sehr altes Thema. München Hanser 1966. OLn. m. Klarsichtfolie.",high,f,"Author name appears to be Miodrag Bulatović (Serbian writer), title references Beckett's 'Waiting for Godot'",f,f,,2026-01-26 19:56:38.614712
170,fremdsprachige_147_6_39,"BULATOVIC, Miodrag. Der Krieg war besser. Roman in vier Teilen und einem Epilog. München Hanser 1968. 460 S. OLn.m.OU.",high,f,"Author name appears to be Miodrag Bulatović (Serbian writer), known for works translated into German. Publisher Carl Hanser Verlag is a well-known German publisher.",f,f,,2026-01-26 19:56:38.614712
171,fremdsprachige_148_6_39,"BULATOVIC, Miodrag. Die Liebenden. Erzählungen. München DTV 1962. 176 S. sonderreihe dtv",high,f,,f,f,,2026-01-26 19:56:38.614712
172,fremdsprachige_149_6_39,"BULATOVIC, Miodrag. Wolf und Glocke. Eine Geschichte vom Feuer, von Gefangenen und noch einigen anderen Menschen. Roman. München Hanser 1962. 393 S. OLn.m.OU. Neuwertig.",high,f,"Author name appears to be Miodrag Bulatović (Serbian writer), likely missing diacritic in surname",f,t,,2026-01-26 19:56:38.614712
173,fremdsprachige_150_7_39,"BURNS, Robert. Liebe und Freiheit. Lieder und Gedichte. Zweisprachig. Mit zahlr. Abb. Heidelberg Schneider 1988. OLn.m.OU.",high,f,,f,f,,2026-01-26 19:56:38.614712
174,fremdsprachige_151_7_39,"BURTON, Robert. Schwermut der Liebe. A.d.Engl, von Peter Gan. Nachwort von John Middleton Murry. Zürich Manesse 1952. 356 S. Mit Abb. OLn.m.OU.",high,f,"Title appears to be a German translation of Robert Burton's work, possibly 'The Anatomy of Melancholy' - should verify exact correspondence",f,f,,2026-01-26 19:56:38.614712
175,fremdsprachige_152_7_39,"BUTOR, Michel. Fenster auf die innere Passage. Französisch und Deutsch. Übersetzt von Helmut Scheffel. Frankfurt Suhrkamp 1988. 176 S. OPbd.m.OU. Bibl. S. 518. Dt. EA",high,f,,f,f,,2026-01-26 19:56:38.614712
176,fremdsprachige_153_7_39,"CAGE, John. Silence. A.d.Amerikan. von Ernst Jandl. Frankfurt Suhrkamp 1995. 159 S. OPbd.m.OU und Lesebändchen. BS 1193",high,f,,f,f,,2026-01-26 19:56:38.614712
177,fremdsprachige_154_7_39,"CALDWELL, Erskine. Mann und Frau. Ausgewählte Erzählungen Zeichnungen von Godi Hofmann. Zürich Diogenes 1967. 301. OLn. m. OU. Kleinformat.",high,f,,f,f,,2026-01-26 19:56:38.614712
178,fremdsprachige_155_7_39,"CALVINO, Italo. Das Schloß, darin sich Schicksale kreuzen. Erzählung .A.d-Italien v.Heinz Riedt. München Hanser 2.Aufl. 1984. 139 S. OLn.m.OU.",high,f,Title appears to be 'Das Schloß der sich kreuzenden Schicksale' (Il castello dei destini incrociati) by Italo Calvino - possible title variation or translation difference,f,f,,2026-01-26 19:56:38.614712
